id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,latitud,longitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2021-0395836,1,2021-08-10,16,calle,14,-34.592198772066,-58.423320277068,peaton,,,femenino,49,leve,2021,8,3,2,1
LC-2021-0395864,1,2021-08-10,15,calle,1,-34.617847891475,-58.385877763563,,,,femenino,65,leve,2021,8,3,2,1
LC-2021-0395871,1,2021-08-10,15,avenida,12,-34.580884986857,-58.493452720415,peaton,auto,,femenino,25,leve,2021,8,3,2,1
LC-2021-0395986,2,2021-08-10,14,avenida,15,-34.605651234585,-58.454002535784,peaton,moto,,masculino,56,leve,2021,8,3,2,1
LC-2021-0395986,2,2021-08-10,14,avenida,15,-34.605651234585,-58.454002535784,peaton,moto,,femenino,43,leve,2021,8,3,2,2
LC-2021-0396267,1,2021-08-10,16,avenida,4,-34.650457770468,-58.40466627273,moto,auto,,masculino,47,leve,2021,8,3,2,1
LC-2021-0396287,1,2021-08-10,18,avenida,12,-34.566225944875,-58.494644274612,moto,auto,,masculino,28,leve,2021,8,3,2,1
LC-2021-0396470,1,2021-08-10,20,calle,7,-34.628540774465,-58.452569408113,,,,masculino,25,leve,2021,8,3,2,1
LC-2021-0396542,1,2021-08-10,21,avenida,1,-34.594301604803,-58.382774795878,taxi,auto,,femenino,68,leve,2021,8,3,2,1
LC-2021-0396604,1,2021-08-10,0,,,,,moto,auto,,masculino,50,leve,2021,8,3,2,1
LC-2021-0396776,1,2021-08-10,20,avenida,1,-34.617156911685,-58.373086767518,,,,masculino,41,leve,2021,8,3,2,1
LC-2021-0396971,1,2021-08-10,10,avenida,15,-34.605651234585,-58.454002535784,transporte publico,transporte publico,,femenino,46,leve,2021,8,3,2,1
LC-2021-0398973,1,2021-08-10,8,avenida,8,-34.684758668861,-58.444513161835,auto,auto,,masculino,52,leve,2021,8,3,2,1
LC-2021-0402830,1,2021-08-10,16,,,,,,,,,,leve,2021,8,3,2,1
LC-2021-0445603,1,2021-08-10,6,,,,,,,,femenino,60,leve,2021,8,3,2,1
LC-2021-0518202,1,2021-08-10,14,,,,,,,,,,leve,2021,8,3,2,1
LC-2021-0396761,1,2021-08-11,8,calle,3,-34.623417205287,-58.399278293328,,,,masculino,42,leve,2021,8,3,2,1
LC-2021-0396798,1,2021-08-11,8,calle,9,-34.657819727304,-58.471067463575,,,,masculino,41,leve,2021,8,3,2,1
LC-2021-0396805,1,2021-08-11,8,gral paz,8,-34.691531969258,-58.479767858452,,,,masculino,,leve,2021,8,3,2,1
LC-2021-0396812,1,2021-08-11,8,calle,1,-34.618195315339,-58.367288073143,,,,masculino,43,leve,2021,8,3,2,1
LC-2021-0396895,1,2021-08-11,9,calle,5,-34.611875629162,-58.415337104904,,,,masculino,36,leve,2021,8,3,2,1
LC-2021-0397018,1,2021-08-11,10,avenida,12,-34.580884986857,-58.493452720415,,,,masculino,50,leve,2021,8,3,2,1
LC-2021-0397307,1,2021-08-11,11,avenida,4,-34.651705425952,-58.373878011665,,,,masculino,41,leve,2021,8,3,2,1
LC-2021-0397335,1,2021-08-11,11,avenida,2,-34.583775639601,-58.401742329423,peaton,camion,,femenino,47,leve,2021,8,3,2,1
LC-2021-0397440,1,2021-08-11,10,avenida,15,-34.606227701437,-58.446609203192,auto,camioneta,,masculino,41,leve,2021,8,3,2,1
LC-2021-0397577,1,2021-08-11,12,,,,,,,,masculino,41,leve,2021,8,3,2,1
LC-2021-0397694,1,2021-08-11,13,avenida,7,-34.627580212148,-58.459423080627,,,,femenino,67,leve,2021,8,3,2,1
LC-2021-0397819,1,2021-08-11,14,calle,3,-34.61588970963,-58.394598698003,,,,femenino,59,leve,2021,8,3,2,1
LC-2021-0398029,1,2021-08-11,15,avenida,13,-34.561085776991,-58.457507752707,,,,masculino,30,leve,2021,8,3,2,1
LC-2021-0398047,3,2021-08-11,17,gral paz,12,-34.5497951022,-58.500738109269,,,,femenino,43,leve,2021,8,3,2,1
LC-2021-0398047,3,2021-08-11,17,gral paz,12,-34.5497951022,-58.500738109269,,,,masculino,35,leve,2021,8,3,2,2
LC-2021-0398047,3,2021-08-11,17,gral paz,12,-34.5497951022,-58.500738109269,,,,masculino,27,leve,2021,8,3,2,3
LC-2021-0398098,1,2021-08-11,16,avenida,11,-34.61307538528,-58.471215764421,,,,masculino,30,leve,2021,8,3,2,1
LC-2021-0398113,4,2021-08-11,16,avenida,6,-34.618299793509,-58.436458204996,,,,femenino,31,leve,2021,8,3,2,1
LC-2021-0398113,4,2021-08-11,16,avenida,6,-34.618299793509,-58.436458204996,,,,masculino,12,leve,2021,8,3,2,2
LC-2021-0398113,4,2021-08-11,16,avenida,6,-34.618299793509,-58.436458204996,,,,masculino,4,leve,2021,8,3,2,3
LC-2021-0398113,4,2021-08-11,16,avenida,6,-34.618299793509,-58.436458204996,,,,femenino,33,leve,2021,8,3,2,4
LC-2021-0398118,2,2021-08-11,15,avenida,12,-34.577687953912,-58.480802074677,peaton,moto,,masculino,75,leve,2021,8,3,2,1
LC-2021-0398118,2,2021-08-11,15,avenida,12,-34.577687953912,-58.480802074677,peaton,moto,,masculino,45,leve,2021,8,3,2,2
LC-2021-0398128,1,2021-08-11,17,avenida,2,-34.595838259715,-58.391958886166,,,,femenino,28,leve,2021,8,3,2,1
LC-2021-0398175,1,2021-08-11,16,calle,1,-34.625065104236,-58.38965623479,peaton,auto,,femenino,79,leve,2021,8,3,2,1
LC-2021-0398210,1,2021-08-11,17,avenida,8,-34.672380419876,-58.469042243235,,auto,,masculino,14,leve,2021,8,3,2,1
LC-2021-0398230,1,2021-08-11,18,avenida,14,-34.581370448309,-58.420119387377,peaton,auto,,femenino,29,leve,2021,8,3,2,1
LC-2021-0398278,1,2021-08-11,18,calle,8,-34.681320415083,-58.470071151645,,,,masculino,32,leve,2021,8,3,2,1
LC-2021-0398335,1,2021-08-11,17,avenida,4,-34.63979930976,-58.38969739595,,,,masculino,26,leve,2021,8,3,2,1
LC-2021-0398354,1,2021-08-11,19,calle,5,-34.613607687955,-58.423330970114,,,,femenino,85,leve,2021,8,3,2,1
LC-2021-0398364,1,2021-08-11,19,avenida,8,-34.65678379658,-58.437023955203,,auto,,,,leve,2021,8,3,2,1
LC-2021-0398448,1,2021-08-11,20,avenida,11,-34.591258302004,-58.512432152311,,,,masculino,24,leve,2021,8,3,2,1
LC-2021-0406723,1,2021-08-11,8,avenida,13,-34.559463317179,-58.465826800683,,,,masculino,31,leve,2021,8,3,2,1
LC-2021-0397435,1,2021-08-12,22,calle,7,-34.617505287003,-58.457766198538,,,,masculino,27,leve,2021,8,3,2,1
LC-2021-0398789,1,2021-08-12,0,,,,,moto,objeto fijo,,masculino,49,grave,2021,8,3,2,1
LC-2021-0398903,1,2021-08-12,8,avenida,10,-34.633724810385,-58.504572508457,,,,masculino,37,leve,2021,8,3,2,1
LC-2021-0399069,1,2021-08-12,10,calle,4,-34.642980149138,-58.393510318775,,auto,,masculino,79,grave,2021,8,3,2,1
LC-2021-0399195,1,2021-08-12,10,calle,1,-34.61913470372,-58.361730701624,peaton,auto,,femenino,47,leve,2021,8,3,2,1
LC-2021-0399253,1,2021-08-12,8,calle,4,-34.63717738137,-58.386526432177,,,,,,leve,2021,8,3,2,1
LC-2021-0399278,1,2021-08-12,11,calle,15,-34.587908072876,-58.476280627134,camion,auto,,masculino,28,leve,2021,8,3,2,1
LC-2021-0399299,1,2021-08-12,11,avenida,15,-34.579344926625,-58.470868074796,transporte publico,,,femenino,40,leve,2021,8,3,2,1
LC-2021-0399351,1,2021-08-12,11,avenida,7,-34.621189222471,-58.473904589905,,,,femenino,71,leve,2021,8,3,2,1
LC-2021-0399439,1,2021-08-12,12,calle,3,-34.599656994679,-58.406314241004,moto,auto,,masculino,25,leve,2021,8,3,2,1
LC-2021-0399517,1,2021-08-12,12,avenida,6,-34.612869099448,-58.457411903177,,,,,,leve,2021,8,3,2,1
LC-2021-0399602,1,2021-08-12,14,,,,,,,,masculino,23,leve,2021,8,3,2,1
LC-2021-0399720,1,2021-08-12,14,avenida,6,-34.628717408277,-58.438593987158,,,,masculino,36,leve,2021,8,3,2,1
LC-2021-0399729,3,2021-08-12,14,calle,8,-34.679423979202,-58.470474721965,,,,femenino,43,leve,2021,8,3,2,1
LC-2021-0399729,3,2021-08-12,14,calle,8,-34.679423979202,-58.470474721965,,,,femenino,41,leve,2021,8,3,2,2
LC-2021-0399729,3,2021-08-12,14,calle,8,-34.679423979202,-58.470474721965,,,,femenino,36,leve,2021,8,3,2,3
LC-2021-0399748,1,2021-08-12,16,avenida,3,-34.623417205287,-58.399278293328,,,,femenino,27,leve,2021,8,3,2,1
LC-2021-0399762,1,2021-08-12,12,calle,13,-34.559898119475,-58.46108338471,,,,masculino,35,leve,2021,8,3,2,1
LC-2021-0399865,1,2021-08-12,16,avenida,12,-34.560287074469,-58.495814336336,moto,auto,,,,leve,2021,8,3,2,1
LC-2021-0399953,1,2021-08-12,17,calle,11,-34.600720539578,-58.497990820285,,,,masculino,22,leve,2021,8,3,2,1
LC-2021-0399987,1,2021-08-12,10,avenida,13,-34.540486257714,-58.44927253743,,,,femenino,44,leve,2021,8,3,2,1
LC-2021-0400080,1,2021-08-12,18,calle,1,-34.611088334287,-58.386157965049,,,,masculino,45,leve,2021,8,3,2,1
LC-2021-0400112,1,2021-08-12,16,avenida,3,-34.604562939849,-58.405472227484,,,,,,leve,2021,8,3,2,1
LC-2021-0400152,1,2021-08-12,18,avenida,10,-34.615650258298,-58.497944681813,,,,masculino,,grave,2021,8,3,2,1
LC-2021-0400208,1,2021-08-12,15,calle,13,-34.556233610401,-58.458803701575,auto,auto,,femenino,,leve,2021,8,3,2,1
LC-2021-0400225,1,2021-08-12,19,calle,13,-34.549477247063,-58.458576302123,,,,masculino,26,leve,2021,8,3,2,1
LC-2021-0400466,1,2021-08-12,21,calle,3,-34.62667868689,-58.394432797957,,,,masculino,42,leve,2021,8,3,2,1
LC-2021-0402076,1,2021-08-12,19,calle,10,-34.623454678505,-58.496330686094,,,,masculino,64,leve,2021,8,3,2,1
LC-2021-0402805,1,2021-08-12,19,avenida,9,-34.657842829992,-58.478817125698,transporte publico,transporte publico,,femenino,42,leve,2021,8,3,2,1
LC-2021-0409228,1,2021-08-12,11,calle,3,-34.600710195474,-58.406650265673,transporte publico,transporte publico,,femenino,76,leve,2021,8,3,2,1
LC-2021-0610019,1,2021-08-12,13,,,,,,,,femenino,73,leve,2021,8,3,2,1
LC-2021-0400618,1,2021-08-13,4,avenida,1,-34.613232807534,-58.38321988969,,,,masculino,28,leve,2021,8,3,2,1
LC-2021-0400739,1,2021-08-13,7,avenida,2,-34.585020720494,-58.389997945077,,,,masculino,35,leve,2021,8,3,2,1
LC-2021-0400791,3,2021-08-13,7,avenida,9,-34.669777099202,-58.508775218216,mixto,camion,,femenino,59,leve,2021,8,3,2,1
LC-2021-0400791,3,2021-08-13,7,avenida,9,-34.669777099202,-58.508775218216,mixto,camion,,masculino,55,leve,2021,8,3,2,2
LC-2021-0400791,3,2021-08-13,7,avenida,9,-34.669777099202,-58.508775218216,mixto,camion,,femenino,38,leve,2021,8,3,2,3
LC-2021-0400901,1,2021-08-13,10,calle,4,-34.647251297885,-58.375312922912,peaton,auto,,masculino,32,leve,2021,8,3,2,1
LC-2021-0400942,1,2021-08-13,8,avenida,14,-34.573537962811,-58.417951659952,peaton,auto,,femenino,51,leve,2021,8,3,2,1
LC-2021-0401000,1,2021-08-13,9,avenida,9,-34.654900300306,-58.475510095252,transporte publico,transporte publico,,femenino,63,leve,2021,8,3,2,1
LC-2021-0401005,2,2021-08-13,9,avenida,4,-34.647133296601,-58.419177548979,auto,transporte publico,,masculino,46,leve,2021,8,3,2,1
LC-2021-0401005,2,2021-08-13,9,avenida,4,-34.647133296601,-58.419177548979,auto,transporte publico,,masculino,43,leve,2021,8,3,2,2
LC-2021-0401110,3,2021-08-13,10,avenida,10,-34.637718382446,-58.50273261071,peaton,moto,,masculino,56,leve,2021,8,3,2,1
LC-2021-0401110,3,2021-08-13,10,avenida,10,-34.637718382446,-58.50273261071,peaton,moto,,femenino,50,leve,2021,8,3,2,2
LC-2021-0401110,3,2021-08-13,10,avenida,10,-34.637718382446,-58.50273261071,peaton,moto,,masculino,41,leve,2021,8,3,2,3
LC-2021-0401116,2,2021-08-13,9,avenida,9,-34.669533842682,-58.500473286366,transporte publico,,,femenino,37,leve,2021,8,3,2,1
LC-2021-0401116,2,2021-08-13,9,avenida,9,-34.669533842682,-58.500473286366,transporte publico,,,femenino,42,leve,2021,8,3,2,2
LC-2021-0401119,1,2021-08-13,11,calle,9,-34.643064742433,-58.481994616509,moto,camioneta,,masculino,33,leve,2021,8,3,2,1
LC-2021-0401189,2,2021-08-13,10,calle,2,-34.586538886096,-58.402164320238,,,,masculino,54,leve,2021,8,3,2,1
LC-2021-0401189,2,2021-08-13,10,calle,2,-34.586538886096,-58.402164320238,,,,masculino,26,leve,2021,8,3,2,2
LC-2021-0401214,1,2021-08-13,12,calle,13,-34.56373308387,-58.452320397456,,,,masculino,3,leve,2021,8,3,2,1
LC-2021-0401216,1,2021-08-13,12,avenida,7,-34.626368617856,-58.471575513433,,,,,,leve,2021,8,3,2,1
LC-2021-0401243,1,2021-08-13,13,avenida,9,-34.64707651293,-58.486622145843,,,,femenino,26,leve,2021,8,3,2,1
LC-2021-0401296,4,2021-08-13,13,,,,,,,,masculino,40,leve,2021,8,3,2,1
LC-2021-0401296,4,2021-08-13,13,,,,,,,,masculino,30,leve,2021,8,3,2,2
LC-2021-0401296,4,2021-08-13,13,,,,,,,,masculino,10,leve,2021,8,3,2,3
LC-2021-0401296,4,2021-08-13,13,,,,,,,,masculino,5,leve,2021,8,3,2,4
LC-2021-0401310,1,2021-08-13,13,avenida,9,-34.653663342394,-58.481060773824,,,,masculino,,leve,2021,8,3,2,1
LC-2021-0401330,1,2021-08-13,13,calle,4,-34.63706462073,-58.363199703879,moto,auto,,masculino,30,leve,2021,8,3,2,1
LC-2021-0401399,1,2021-08-13,13,calle,4,-34.634851437384,-58.362778576594,,,,,,leve,2021,8,3,2,1
LC-2021-0401416,2,2021-08-13,14,calle,9,-34.646334914292,-58.496786456199,moto,,,masculino,33,leve,2021,8,3,2,1
LC-2021-0401416,2,2021-08-13,14,calle,9,-34.646334914292,-58.496786456199,moto,,,masculino,28,leve,2021,8,3,2,2
LC-2021-0401465,1,2021-08-13,9,avenida,3,-34.628967600543,-58.403545585312,,,,masculino,29,leve,2021,8,3,2,1
LC-2021-0401509,1,2021-08-13,15,gral paz,10,-34.625715138994,-58.529913785089,moto,auto,,masculino,30,leve,2021,8,3,2,1
LC-2021-0401517,1,2021-08-13,12,avenida,14,-34.571375367552,-58.432312296522,,moto,,masculino,87,leve,2021,8,3,2,1
LC-2021-0401535,1,2021-08-13,15,avenida,8,-34.678746943123,-58.439558318814,,,,masculino,22,leve,2021,8,3,2,1
LC-2021-0401543,1,2021-08-13,13,avenida,5,-34.630427652643,-58.415689007419,,,,femenino,26,leve,2021,8,3,2,1
LC-2021-0401597,2,2021-08-13,13,calle,4,-34.653951241285,-58.426880791704,,,,masculino,31,leve,2021,8,3,2,1
LC-2021-0401597,2,2021-08-13,13,calle,4,-34.653951241285,-58.426880791704,,,,masculino,33,leve,2021,8,3,2,2
LC-2021-0401601,1,2021-08-13,15,avenida,1,-34.623284196371,-58.361547442644,moto,camioneta,,,,leve,2021,8,3,2,1
LC-2021-0401635,1,2021-08-13,15,gral paz,8,-34.691743255151,-58.477786282904,moto,moto,,femenino,39,leve,2021,8,3,2,1
LC-2021-0401763,1,2021-08-13,17,calle,1,-34.611088334287,-58.386157965049,,,,,,leve,2021,8,3,2,1
LC-2021-0401786,1,2021-08-13,15,avenida,3,-34.605571238794,-58.405715967462,,,,masculino,5,leve,2021,8,3,2,1
LC-2021-0401893,1,2021-08-13,16,avenida,4,-34.651611177783,-58.396597388769,peaton,moto,,masculino,56,leve,2021,8,3,2,1
LC-2021-0401908,1,2021-08-13,16,avenida,3,-34.6065457985,-58.405947557003,transporte publico,camioneta,,femenino,42,leve,2021,8,3,2,1
LC-2021-0401979,1,2021-08-13,17,avenida,7,-34.640459679078,-58.457548165721,moto,auto,,masculino,28,leve,2021,8,3,2,1
LC-2021-0401995,1,2021-08-13,0,avenida,2,-34.597897398445,-58.414630286727,peaton,taxi,,femenino,35,leve,2021,8,3,2,1
LC-2021-0402015,1,2021-08-13,18,,,,,moto,auto,,masculino,28,leve,2021,8,3,2,1
LC-2021-0402046,1,2021-08-13,18,calle,12,-34.552575306239,-58.481957961261,,,,masculino,74,leve,2021,8,3,2,1
LC-2021-0402072,2,2021-08-13,18,avenida,13,-34.548940819241,-58.468189805299,,,,femenino,80,leve,2021,8,3,2,1
LC-2021-0402072,2,2021-08-13,18,avenida,13,-34.548940819241,-58.468189805299,,,,femenino,62,leve,2021,8,3,2,2
LC-2021-0402106,2,2021-08-13,19,calle,9,-34.656334071511,-58.516298025209,moto,moto,,masculino,29,leve,2021,8,3,2,1
LC-2021-0402106,2,2021-08-13,19,calle,9,-34.656334071511,-58.516298025209,moto,moto,,masculino,19,leve,2021,8,3,2,2
LC-2021-0402130,2,2021-08-13,18,calle,4,-34.653520531472,-58.420579091588,,,,masculino,23,leve,2021,8,3,2,1
LC-2021-0402130,2,2021-08-13,18,calle,4,-34.653520531472,-58.420579091588,,,,femenino,23,leve,2021,8,3,2,2
LC-2021-0402138,1,2021-08-13,19,calle,7,-34.647955623806,-58.460711291931,moto,auto,,masculino,19,leve,2021,8,3,2,1
LC-2021-0402213,1,2021-08-13,20,calle,1,-34.626938657191,-58.382233829418,peaton,transporte publico,,femenino,36,leve,2021,8,3,2,1
LC-2021-0402217,1,2021-08-13,17,avenida,9,-34.65444328533,-58.52076049103,,,,masculino,31,leve,2021,8,3,2,1
LC-2021-0402764,1,2021-08-13,9,avenida,15,-34.588690532901,-58.450768435285,peaton,camioneta,,femenino,25,leve,2021,8,3,2,1
LC-2021-0403482,1,2021-08-13,0,calle,14,-34.592518781039,-58.430608695673,moto,auto,,masculino,22,leve,2021,8,3,2,1
LC-2021-0404079,1,2021-08-13,17,calle,7,-34.631891224034,-58.459543736465,,,,femenino,32,leve,2021,8,3,2,1
LC-2021-0406804,1,2021-08-13,19,,,,,moto,,,masculino,31,leve,2021,8,3,2,1
LC-2021-0402479,2,2021-08-14,0,avenida,1,-34.618079511421,-58.390329218823,,,,masculino,28,leve,2021,8,3,2,1
LC-2021-0402479,2,2021-08-14,0,avenida,1,-34.618079511421,-58.390329218823,,,,femenino,23,leve,2021,8,3,2,2
LC-2021-0402495,1,2021-08-14,1,avenida,8,-34.695819900256,-58.467790104846,auto,camion,,masculino,37,leve,2021,8,3,2,1
LC-2021-0402497,3,2021-08-14,1,calle,15,-34.591036203736,-58.498170135443,mixto,auto,,masculino,36,leve,2021,8,3,2,1
LC-2021-0402497,3,2021-08-14,1,calle,15,-34.591036203736,-58.498170135443,mixto,auto,,,,leve,2021,8,3,2,2
LC-2021-0402497,3,2021-08-14,1,calle,15,-34.591036203736,-58.498170135443,mixto,auto,,masculino,46,leve,2021,8,3,2,3
LC-2021-0402556,1,2021-08-14,2,avenida,2,-34.598036362491,-58.404734813765,,,,femenino,28,leve,2021,8,3,2,1
LC-2021-0402618,1,2021-08-14,4,calle,3,-34.629302755398,-58.40651582545,,,,masculino,43,leve,2021,8,3,2,1
LC-2021-0402699,1,2021-08-14,8,,,,,moto,auto,,masculino,25,leve,2021,8,3,2,1
LC-2021-0402751,1,2021-08-14,10,avenida,5,-34.63815758016,-58.411628060482,peaton,auto,,masculino,46,leve,2021,8,3,2,1
LC-2021-0402759,1,2021-08-14,10,calle,12,-34.568460213429,-58.486083335269,peaton,auto,,femenino,60,grave,2021,8,3,2,1
LC-2021-0402789,1,2021-08-14,10,calle,12,-34.581056573282,-58.498089883898,moto,auto,,masculino,32,leve,2021,8,3,2,1
LC-2021-0402790,1,2021-08-14,8,calle,1,-34.618501665839,-58.380254445457,,,,masculino,18,leve,2021,8,3,2,1
LC-2021-0402979,1,2021-08-14,12,avenida,4,-34.654796656805,-58.412985188072,auto,auto,,femenino,36,leve,2021,8,3,2,1
LC-2021-0403051,1,2021-08-14,13,calle,15,-34.596926687834,-58.42993667909,peaton,camioneta,,femenino,36,leve,2021,8,3,2,1
LC-2021-0403111,1,2021-08-14,13,gral paz,12,-34.56919739421,-58.509930461176,moto,auto,,masculino,24,leve,2021,8,3,2,1
LC-2021-0403128,1,2021-08-14,15,gral paz,9,-34.656887319301,-58.525766059083,auto,,,masculino,3,leve,2021,8,3,2,1
LC-2021-0403149,1,2021-08-14,13,avenida,11,-34.620496724202,-58.474189447735,,,,masculino,30,leve,2021,8,3,2,1
LC-2021-0403235,1,2021-08-14,15,,,-34.6481930951641,-58.4779859771515,,,,femenino,28,leve,2021,8,3,2,1
LC-2021-0403364,1,2021-08-14,15,avenida,12,-34.552656519119,-58.481706340621,moto,auto,,masculino,30,leve,2021,8,3,2,1
LC-2021-0403393,1,2021-08-14,18,calle,15,-34.602306100438,-58.434510641779,peaton,auto,,femenino,67,leve,2021,8,3,2,1
LC-2021-0403394,1,2021-08-14,18,calle,4,-34.646985422226,-58.374303007564,,,,masculino,33,leve,2021,8,3,2,1
LC-2021-0403485,1,2021-08-14,21,calle,15,-34.602371307902,-58.461046477106,moto,auto,,masculino,44,leve,2021,8,3,2,1
LC-2021-0403530,2,2021-08-14,19,avenida,12,-34.561803561916,-58.474753071598,moto,auto,,femenino,25,leve,2021,8,3,2,1
LC-2021-0403530,2,2021-08-14,19,avenida,12,-34.561803561916,-58.474753071598,moto,auto,,masculino,25,leve,2021,8,3,2,2
LC-2021-0403944,1,2021-08-14,18,calle,4,-34.635319934704,-58.358889194603,transporte publico,transporte publico,,femenino,43,leve,2021,8,3,2,1
LC-2021-0404138,1,2021-08-14,18,avenida,1,-34.613232807534,-58.38321988969,,,,,,leve,2021,8,3,2,1
LC-2021-0404757,1,2021-08-14,6,avenida,15,-34.589893207738,-58.482501119197,moto,auto,,masculino,51,leve,2021,8,3,2,1
LC-2021-0405937,1,2021-08-14,17,avenida,12,-34.56919739421,-58.509930461176,auto,camioneta,,femenino,29,leve,2021,8,3,2,1
LC-2021-0403696,1,2021-08-15,1,avenida,15,-34.604282806148,-58.436617638394,auto,,,masculino,58,leve,2021,8,3,2,1
LC-2021-0403742,2,2021-08-15,1,avenida,4,-34.629326967998,-58.390928514258,,,,masculino,35,leve,2021,8,3,2,1
LC-2021-0403742,2,2021-08-15,1,avenida,4,-34.629326967998,-58.390928514258,,,,masculino,35,leve,2021,8,3,2,2
LC-2021-0403986,2,2021-08-15,12,avenida,8,-34.678836330571,-58.480151576045,,,,masculino,45,leve,2021,8,3,2,1
LC-2021-0403986,2,2021-08-15,12,avenida,8,-34.678836330571,-58.480151576045,,,,masculino,29,leve,2021,8,3,2,2
LC-2021-0404094,1,2021-08-15,15,calle,6,-34.623528267903,-58.448648646121,,,,femenino,5,leve,2021,8,3,2,1
LC-2021-0404175,1,2021-08-15,16,calle,1,-34.622507964985,-58.366360619975,,,,masculino,40,leve,2021,8,3,2,1
LC-2021-0404258,1,2021-08-15,17,calle,8,-34.661017129613,-58.442487037603,moto,transporte publico,,masculino,26,leve,2021,8,3,2,1
LC-2021-0404289,1,2021-08-15,18,calle,6,-34.619767958624,-58.437332325473,,,,masculino,59,leve,2021,8,3,2,1
LC-2021-0404393,1,2021-08-15,20,avenida,1,-34.61784461801,-58.389442652975,,,,,,leve,2021,8,3,2,1
LC-2021-0404453,1,2021-08-15,22,calle,12,-34.572082381343,-58.48250732522,moto,auto,,masculino,32,leve,2021,8,3,2,1
LC-2021-0404463,1,2021-08-15,23,gral paz,9,-34.640559183402,-58.529942190033,,,,masculino,44,leve,2021,8,3,2,1
LC-2021-0405020,1,2021-08-15,16,calle,3,-34.62321477391,-58.407218773035,,,,masculino,40,leve,2021,8,3,2,1
LC-2021-0404504,1,2021-08-16,0,avenida,15,-34.584513430402,-58.444786927029,moto,auto,,masculino,45,leve,2021,8,3,2,1
LC-2021-0404664,2,2021-08-16,7,avenida,5,-34.614373317853,-58.42760047425,,,,femenino,41,leve,2021,8,3,2,1
LC-2021-0404664,2,2021-08-16,7,avenida,5,-34.614373317853,-58.42760047425,,,,masculino,44,leve,2021,8,3,2,2
LC-2021-0404789,1,2021-08-16,9,avenida,6,-34.625390096839,-58.447886714698,,,,masculino,35,leve,2021,8,3,2,1
LC-2021-0404840,1,2021-08-16,10,gral paz,11,-34.594716402862,-58.521694224294,,,,femenino,37,leve,2021,8,3,2,1
LC-2021-0404870,1,2021-08-16,7,,1,-34.581731,-58.381263,,auto,,masculino,23,leve,2021,8,3,2,1
LC-2021-0404912,1,2021-08-16,12,avenida,4,-34.644695522995,-58.414008446397,,,,masculino,31,leve,2021,8,3,2,1
LC-2021-0404917,1,2021-08-16,12,calle,4,-34.654419991042,-58.403241667308,,,,masculino,34,leve,2021,8,3,2,1
LC-2021-0404918,1,2021-08-16,12,calle,12,-34.545116774571,-58.487373241361,auto,auto,,masculino,44,leve,2021,8,3,2,1
LC-2021-0405206,1,2021-08-16,17,calle,2,-34.591763789413,-58.391894414417,,,,femenino,29,leve,2021,8,3,2,1
LC-2021-0405248,1,2021-08-16,16,calle,8,-34.673608608159,-58.476090679156,,,,,,leve,2021,8,3,2,1
LC-2021-0405268,1,2021-08-16,14,calle,9,-34.642678229149,-58.522027090469,,,,femenino,93,leve,2021,8,3,2,1
LC-2021-0405290,1,2021-08-16,17,avenida,10,-34.626431184803,-58.509173889426,moto,auto,,masculino,40,leve,2021,8,3,2,1
LC-2021-0405389,1,2021-08-16,19,avenida,6,-34.621294968235,-58.442253924765,,,,femenino,62,leve,2021,8,3,2,1
LC-2021-0405482,1,2021-08-16,22,avenida,7,-34.629645296527,-58.456542844709,moto,,,masculino,28,leve,2021,8,3,2,1
LC-2021-0422161,1,2021-08-16,21,avenida,1,-34.592806681632,-58.375616569391,,,,masculino,31,leve,2021,8,3,2,1
